ubigeo,departamento,provincia,distrito,cod_partido,partido,total_votos,nlista,pct_validos,pct_emitidos,candidato,date_upd,hour_upd,pct_avance
030706,APURIMAC,GRAU,MICAELA BASTIDAS,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,59,8,2.216,1.736,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
030706,APURIMAC,GRAU,MICAELA BASTIDAS,00000018,PODEMOS PERU,25,9,0.939,0.736,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
030706,APURIMAC,GRAU,MICAELA BASTIDAS,00000008,JUNTOS POR EL PERU,347,10,13.035,10.209,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
030706,APURIMAC,GRAU,MICAELA BASTIDAS,00000015,PARTIDO POPULAR CRISTIANO - PPC,3,11,0.113,0.088,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
030706,APURIMAC,GRAU,MICAELA BASTIDAS,00000007,FUERZA POPULAR,144,12,5.409,4.237,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
030706,APURIMAC,GRAU,MICAELA BASTIDAS,00000021,UNION POR EL PERU,82,14,3.08,2.412,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
030706,APURIMAC,GRAU,MICAELA BASTIDAS,00000020,RENOVACION POPULAR,81,15,3.043,2.383,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
030706,APURIMAC,GRAU,MICAELA BASTIDAS,00000019,RENACIMIENTO UNIDO NACIONAL,22,16,0.826,0.647,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
030706,APURIMAC,GRAU,MICAELA BASTIDAS,00000010,PARTIDO DEMOCRATICO SOMOS PERU,12,17,0.451,0.353,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
030706,APURIMAC,GRAU,MICAELA BASTIDAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1337,18,50.225,39.335,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
030706,APURIMAC,GRAU,MICAELA BASTIDAS,00000004,DEMOCRACIA DIRECTA,7,19,0.263,0.206,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
030706,APURIMAC,GRAU,MICAELA BASTIDAS,00000002,ALIANZA PARA EL PROGRESO,56,20,2.104,1.648,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000012,PARTIDO NACIONALISTA PERUANO,130,2,12.808,9.053,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",6,3,0.591,0.418,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000011,PARTIDO MORADO,3,4,0.296,0.209,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000017,PERU PATRIA SEGURA,3,5,0.296,0.209,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000022,VICTORIA NACIONAL,3,6,0.296,0.209,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000001,ACCION POPULAR,114,7,11.232,7.939,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,17,8,1.675,1.184,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000018,PODEMOS PERU,10,9,0.985,0.696,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000008,JUNTOS POR EL PERU,51,10,5.025,3.552,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000015,PARTIDO POPULAR CRISTIANO - PPC,0,11,0,0,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000007,FUERZA POPULAR,98,12,9.655,6.825,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000021,UNION POR EL PERU,18,14,1.773,1.253,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000020,RENOVACION POPULAR,22,15,2.167,1.532,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000019,RENACIMIENTO UNIDO NACIONAL,15,16,1.478,1.045,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,6,17,0.591,0.418,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,486,18,47.882,33.844,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000004,DEMOCRACIA DIRECTA,0,19,0,0,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
030707,APURIMAC,GRAU,PATAYPAMPA,00000002,ALIANZA PARA EL PROGRESO,33,20,3.251,2.298,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000012,PARTIDO NACIONALISTA PERUANO,59,2,4.022,2.911,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",10,3,0.682,0.493,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000011,PARTIDO MORADO,4,4,0.273,0.197,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000017,PERU PATRIA SEGURA,3,5,0.204,0.148,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000022,VICTORIA NACIONAL,7,6,0.477,0.345,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000001,ACCION POPULAR,152,7,10.361,7.499,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,44,8,2.999,2.171,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000018,PODEMOS PERU,20,9,1.363,0.987,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000008,JUNTOS POR EL PERU,53,10,3.613,2.615,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000015,PARTIDO POPULAR CRISTIANO - PPC,5,11,0.341,0.247,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000007,FUERZA POPULAR,54,12,3.681,2.664,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000021,UNION POR EL PERU,27,14,1.84,1.332,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000020,RENOVACION POPULAR,28,15,1.909,1.381,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000019,RENACIMIENTO UNIDO NACIONAL,26,16,1.772,1.283,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000010,PARTIDO DEMOCRATICO SOMOS PERU,5,17,0.341,0.247,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,959,18,65.372,47.311,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000004,DEMOCRACIA DIRECTA,1,19,0.068,0.049,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
030708,APURIMAC,GRAU,PROGRESO,00000002,ALIANZA PARA EL PROGRESO,10,20,0.682,0.493,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000012,PARTIDO NACIONALISTA PERUANO,361,2,34.153,26.235,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",12,3,1.135,0.872,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000011,PARTIDO MORADO,2,4,0.189,0.145,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000017,PERU PATRIA SEGURA,1,5,0.095,0.073,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000022,VICTORIA NACIONAL,7,6,0.662,0.509,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000001,ACCION POPULAR,74,7,7.001,5.378,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,7,8,0.662,0.509,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000018,PODEMOS PERU,6,9,0.568,0.436,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000008,JUNTOS POR EL PERU,76,10,7.19,5.523,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000015,PARTIDO POPULAR CRISTIANO - PPC,3,11,0.284,0.218,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000007,FUERZA POPULAR,29,12,2.744,2.108,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000021,UNION POR EL PERU,35,14,3.311,2.544,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000020,RENOVACION POPULAR,30,15,2.838,2.18,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000019,RENACIMIENTO UNIDO NACIONAL,8,16,0.757,0.581,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000010,PARTIDO DEMOCRATICO SOMOS PERU,3,17,0.284,0.218,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,348,18,32.923,25.291,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000004,DEMOCRACIA DIRECTA,4,19,0.378,0.291,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
030709,APURIMAC,GRAU,SAN ANTONIO,00000002,ALIANZA PARA EL PROGRESO,51,20,4.825,3.706,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000012,PARTIDO NACIONALISTA PERUANO,244,2,41.008,28.306,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",4,3,0.672,0.464,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000011,PARTIDO MORADO,6,4,1.008,0.696,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000017,PERU PATRIA SEGURA,2,5,0.336,0.232,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000022,VICTORIA NACIONAL,1,6,0.168,0.116,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000001,ACCION POPULAR,16,7,2.689,1.856,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,6,8,1.008,0.696,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000018,PODEMOS PERU,9,9,1.513,1.044,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000008,JUNTOS POR EL PERU,18,10,3.025,2.088,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000015,PARTIDO POPULAR CRISTIANO - PPC,0,11,0,0,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000007,FUERZA POPULAR,57,12,9.58,6.613,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000021,UNION POR EL PERU,4,14,0.672,0.464,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000020,RENOVACION POPULAR,5,15,0.84,0.58,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000019,RENACIMIENTO UNIDO NACIONAL,5,16,0.84,0.58,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,2,17,0.336,0.232,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,211,18,35.462,24.478,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000004,DEMOCRACIA DIRECTA,0,19,0,0,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
030710,APURIMAC,GRAU,SANTA ROSA,00000002,ALIANZA PARA EL PROGRESO,5,20,0.84,0.58,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000012,PARTIDO NACIONALISTA PERUANO,38,2,8.656,6.452,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",6,3,1.367,1.019,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000011,PARTIDO MORADO,3,4,0.683,0.509,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000017,PERU PATRIA SEGURA,0,5,0,0,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000022,VICTORIA NACIONAL,3,6,0.683,0.509,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000001,ACCION POPULAR,22,7,5.011,3.735,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,8,8,1.822,1.358,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000018,PODEMOS PERU,4,9,0.911,0.679,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000008,JUNTOS POR EL PERU,46,10,10.478,7.81,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000015,PARTIDO POPULAR CRISTIANO - PPC,1,11,0.228,0.17,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000007,FUERZA POPULAR,14,12,3.189,2.377,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000021,UNION POR EL PERU,4,14,0.911,0.679,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000020,RENOVACION POPULAR,20,15,4.556,3.396,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000019,RENACIMIENTO UNIDO NACIONAL,3,16,0.683,0.509,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000010,PARTIDO DEMOCRATICO SOMOS PERU,0,17,0,0,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,264,18,60.137,44.822,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000004,DEMOCRACIA DIRECTA,0,19,0,0,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
030711,APURIMAC,GRAU,TURPAY,00000002,ALIANZA PARA EL PROGRESO,3,20,0.683,0.509,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000012,PARTIDO NACIONALISTA PERUANO,303,2,0.651,0.598,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",144,3,0.309,0.284,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000011,PARTIDO MORADO,1185,4,2.547,2.338,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000017,PERU PATRIA SEGURA,148,5,0.318,0.292,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000022,VICTORIA NACIONAL,2403,6,5.165,4.741,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000001,ACCION POPULAR,6068,7,13.041,11.972,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,14833,8,31.879,29.266,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000018,PODEMOS PERU,1153,9,2.478,2.275,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000008,JUNTOS POR EL PERU,3539,10,7.606,6.983,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000015,PARTIDO POPULAR CRISTIANO - PPC,989,11,2.126,1.951,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000007,FUERZA POPULAR,1943,12,4.176,3.834,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000021,UNION POR EL PERU,181,14,0.389,0.357,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000020,RENOVACION POPULAR,6483,15,13.933,12.791,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000019,RENACIMIENTO UNIDO NACIONAL,155,16,0.333,0.306,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000010,PARTIDO DEMOCRATICO SOMOS PERU,748,17,1.608,1.476,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,5289,18,11.367,10.435,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000004,DEMOCRACIA DIRECTA,116,19,0.249,0.229,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
040101,AREQUIPA,AREQUIPA,AREQUIPA,00000002,ALIANZA PARA EL PROGRESO,849,20,1.825,1.675,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000012,PARTIDO NACIONALISTA PERUANO,475,2,0.859,0.778,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",235,3,0.425,0.385,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000011,PARTIDO MORADO,1115,4,2.017,1.827,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000017,PERU PATRIA SEGURA,229,5,0.414,0.375,RAFAEL GASTON TADEO MILAGROS SANTOS NORMAND,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000022,VICTORIA NACIONAL,1919,6,3.472,3.144,GEORGE PATRICK FORSYTH SOMMER,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000001,ACCION POPULAR,5441,7,9.845,8.913,YONHY LESCANO ANCIETA,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000003,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,12137,8,21.961,19.882,HERNANDO DE SOTO POLAR,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000018,PODEMOS PERU,1736,9,3.141,2.844,DANIEL BELIZARIO URRESTI ELERA,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000008,JUNTOS POR EL PERU,3727,10,6.744,6.105,VERONIKA FANNY MENDOZA FRISCH,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000015,PARTIDO POPULAR CRISTIANO - PPC,717,11,1.297,1.175,ALBERTO ISMAEL BEINGOLEA DELGADO,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000007,FUERZA POPULAR,2290,12,4.144,3.751,KEIKO SOFIA FUJIMORI HIGUCHI,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000021,UNION POR EL PERU,350,14,0.633,0.573,JOSE ALEJANDRO VEGA ANTONIO,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000020,RENOVACION POPULAR,5540,15,10.024,9.075,RAFAEL BERNARDO LOPEZ ALIAGA CAZORLA,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000019,RENACIMIENTO UNIDO NACIONAL,361,16,0.653,0.591,CIRO ALFREDO GALVEZ HERRERA,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000010,PARTIDO DEMOCRATICO SOMOS PERU,658,17,1.191,1.078,DANIEL ENRIQUE SALAVERRY VILLA,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,16784,18,30.369,27.494,JOSE PEDRO CASTILLO TERRONES,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000004,DEMOCRACIA DIRECTA,190,19,0.344,0.311,ANDRES AVELINO ALCANTARA PAREDES,2021-04-13,12:16,91.0945
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000002,ALIANZA PARA EL PROGRESO,1363,20,2.466,2.233,CESAR ACUÑA PERALTA,2021-04-13,12:16,91.0945
040103,AREQUIPA,AREQUIPA,CAYMA,00000012,PARTIDO NACIONALISTA PERUANO,984,2,0.991,0.888,OLLANTA MOISES HUMALA TASSO,2021-04-13,12:16,91.0945
040103,AREQUIPA,AREQUIPA,CAYMA,00000005,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",381,3,0.384,0.344,MARCO ANTONIO ARANA ZEGARRA,2021-04-13,12:16,91.0945
040103,AREQUIPA,AREQUIPA,CAYMA,00000011,PARTIDO MORADO,1809,4,1.822,1.633,JULIO ARMANDO GUZMAN CACERES,2021-04-13,12:16,91.0945
